MacroPlot Purpose,MacroPlot UTM X,MacroPlot UTM Y,MacroPlot UTM Zone,MacroPlot Name,Monitoring Status,Date,Index,Transect,Azimuth,Slope,OneHr,TenHr,HunHr,FWDFuConSt,Comment,UV1,UV2,UV3,NumTran,OneHrTranLen,TenHrTranLen,HunHrTranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,00Pre,8/19/2001 0:00,4,4,145,9,2,0,0,LARO,From FMH DFTRANS 1057,,, fuel4_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,02Year01,6/9/2002 0:00,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,02Year01,6/9/2002 0:00,1,1,174,4,0,4,1,LARO,From FMH DFTRANS 1057,,, fuel1_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,02Year01,6/9/2002 0:00,2,2,75,9,0,4,4,LARO,From FMH DFTRANS 1057,,, fuel2_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,02Year01,6/9/2002 0:00,3,3,145,10,1,8,2,LARO,From FMH DFTRANS 1057,,, fuel3_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,02Year01,6/9/2002 0:00,4,4,145,9,0,4,1,LARO,From FMH DFTRANS 1057,,, fuel4_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Post,10/21/2004 0:00,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Post,10/21/2004 0:00,1,1,174,4,2,3,2,LARO,From FMH DFTRANS 1057,,, fuel1_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Post,10/21/2004 0:00,2,2,75,9,4,0,0,LARO,From FMH DFTRANS 1057,,, fuel2_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Post,10/21/2004 0:00,3,3,145,10,5,9,1,LARO,From FMH DFTRANS 1057,,, fuel3_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Post,10/21/2004 0:00,4,4,145,9,3,4,0,LARO,From FMH DFTRANS 1057,,, fuel4_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year01,7/4/2005 16:54,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year01,7/4/2005 16:54,1,1,174,4,0,7,2,LARO,,,, fuel1_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year01,7/4/2005 16:54,2,2,75,9,6,0,0,LARO,,,, fuel2_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year01,7/4/2005 16:54,3,3,145,10,3,7,2,LARO,,,, fuel3_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year01,7/4/2005 16:54,4,4,145,9,2,7,0,LARO,,,, fuel4_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year02,8/10/2006 10:39,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year02,8/10/2006 10:39,1,1,174,4,11,2,3,LARO,,,, fuel1_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year02,8/10/2006 10:39,2,2,75,9,5,1,0,LARO,,,, fuel2_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year02,8/10/2006 10:39,3,3,145,10,50,7,0,LARO,,,, fuel3_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year02,8/10/2006 10:39,4,4,145,9,13,4,1,LARO,,,, fuel4_fuel,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year05,5/17/2009 9:47,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year05,5/17/2009 9:47,-2147483648,1,174,4,0,10,4,LARO,,,,,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year05,5/17/2009 9:47,-2147483647,2,75,9,0,2,0,LARO,,,,,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year05,5/17/2009 9:47,-2147483646,3,145,10,0,0,0,LARO,,,,,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year05,5/17/2009 9:47,-2147483645,4,145,9,0,4,1,LARO,,,,,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year10,8/31/2014 21:40,,,,,,,,,,,,,4,6,6,12,bs; jlb,bs; jlb,,,,,TRUE
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year10,8/31/2014 21:40,-2147483648,1,174,4,3,1,0,LARO,,,,,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year10,8/31/2014 21:40,-2147483647,2,75,9,4,5,0,LARO,,,,,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year10,8/31/2014 21:40,-2147483646,3,145,10,1,1,0,LARO,,,,,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year10,8/31/2014 21:40,-2147483645,4,145,9,3,1,0,LARO,,,,,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year15,8/27/2019 14:07,,,,,,,,,,,,,4,6,6,12,jb; iw,jb; iw,,,,,TRUE
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year15,8/27/2019 14:07,-2147483648,1,174,4,1,1,1,LARO,,,,,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year15,8/27/2019 14:07,-2147483647,2,75,9,0,0,0,LARO,,,,,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year15,8/27/2019 14:07,-2147483646,3,145,10,2,1,0,LARO,,,,,,,,,,,,,,,
Gifford Clover ,415225,5349403,11,FPIPO1D10-05,04Year15,8/27/2019 14:07,-2147483645,4,145,9,0,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,00Pre,4/28/2012 13:40,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,00Pre,4/28/2012 13:40,-2147483648,1,204,4,6,4,1,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,00Pre,4/28/2012 13:40,-2147483647,2,17,4,2,2,1,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,00Pre,4/28/2012 13:40,-2147483646,3,259,2,2,2,1,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,00Pre,4/28/2012 13:40,-2147483645,4,33,2,3,0,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Post,9/27/2013 8:02,,,,,,,,,,,,,4,6,6,12,cd,cd,,,,,TRUE
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Post,9/27/2013 8:02,-2147483648,1,204,4,5,4,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Post,9/27/2013 8:02,-2147483647,2,17,4,0,0,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Post,9/27/2013 8:02,-2147483646,3,259,2,0,11,1,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Post,9/27/2013 8:02,-2147483645,4,33,2,3,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Year01,9/27/2013 15:57,,,,,,,,,,,,,4,6,6,12,cd,cd,,,,,TRUE
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Year01,9/27/2013 15:57,-2147483648,1,204,4,5,4,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Year01,9/27/2013 15:57,-2147483647,2,17,4,0,0,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Year01,9/27/2013 15:57,-2147483646,3,259,2,0,11,1,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Year01,9/27/2013 15:57,-2147483645,4,33,2,3,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Year02,10/13/2014 15:32,,,,,,,,,,,,,4,6,6,12,CD; SM; JRB,CD; SM; JRB,,,,,TRUE
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Year02,10/13/2014 15:32,-2147483648,1,204,4,2,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Year02,10/13/2014 15:32,-2147483647,2,17,4,2,11,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Year02,10/13/2014 15:32,-2147483646,3,259,2,2,5,1,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415802,5347828,11U,FPIPO1D10-38,03Year02,10/13/2014 15:32,-2147483645,4,33,2,4,3,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,00Pre,4/28/2012 10:30,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,00Pre,4/28/2012 10:30,-2147483648,1,246,26,1,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,00Pre,4/28/2012 10:30,-2147483647,2,149,10,0,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,00Pre,4/28/2012 10:30,-2147483646,3,126,9,0,1,1,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,00Pre,4/28/2012 10:30,-2147483645,4,72,11,1,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Post,9/26/2013 16:40,,,,,,,,,,,,,4,6,6,12,cd,cd,,,,,TRUE
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Post,9/26/2013 16:40,-2147483648,1,246,26,1,2,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Post,9/26/2013 16:40,-2147483647,2,149,10,0,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Post,9/26/2013 16:40,-2147483646,3,126,9,0,2,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Post,9/26/2013 16:40,-2147483645,4,72,11,0,2,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Year01,9/26/2013 12:37,,,,,,,,,,,,,4,6,6,12,cd,cd,,,,,TRUE
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Year01,9/26/2013 12:37,-2147483648,1,246,26,1,2,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Year01,9/26/2013 12:37,-2147483647,2,149,10,0,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Year01,9/26/2013 12:37,-2147483646,3,126,9,0,2,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Year01,9/26/2013 12:37,-2147483645,4,72,11,0,2,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Year03,9/28/2015 15:10,,,,,,,,,,,,,4,6,6,12,cd;ac,cd; ac,,,,,TRUE
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Year03,9/28/2015 15:10,-2147483648,1,246,26,4,2,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Year03,9/28/2015 15:10,-2147483647,2,149,10,5,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Year03,9/28/2015 15:10,-2147483646,3,126,9,1,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415840,5347694,11U,FPIPO1D10-40,03Year03,9/28/2015 15:10,-2147483645,4,72,11,1,3,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,00Pre,4/29/2012 14:23,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,00Pre,4/29/2012 14:23,-2147483648,1,164,7,1,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,00Pre,4/29/2012 14:23,-2147483647,2,286,52,1,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,00Pre,4/29/2012 14:23,-2147483646,3,198,3,16,11,2,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,00Pre,4/29/2012 14:23,-2147483645,4,304,58,4,1,1,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Post,9/23/2013 15:05,,,,,,,,,,,,,4,6,6,12,cd,cd,,,,,TRUE
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Post,9/23/2013 15:05,-2147483648,1,164,7,0,0,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Post,9/23/2013 15:05,-2147483647,2,286,52,2,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Post,9/23/2013 15:05,-2147483646,3,198,3,11,8,1,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Post,9/23/2013 15:05,-2147483645,4,304,58,8,8,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Year01,9/26/2013 11:54,,,,,,,,,,,,,4,6,6,12,cd,cd,,,,,TRUE
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Year01,9/26/2013 11:54,-2147483648,1,164,7,0,0,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Year01,9/26/2013 11:54,-2147483647,2,286,52,2,1,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Year01,9/26/2013 11:54,-2147483646,3,198,3,11,8,1,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Year01,9/26/2013 11:54,-2147483645,4,304,58,8,8,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Year03,6/8/2015 15:08,,,,,,,,,,,,,4,6,6,12,JRZ; LGG,JRZ; LGG,,,,,TRUE
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Year03,6/8/2015 15:08,-2147483648,1,164,7,3,1,1,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Year03,6/8/2015 15:08,-2147483647,2,286,52,6,3,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Year03,6/8/2015 15:08,-2147483646,3,198,3,7,9,0,LARO,,,,,,,,,,,,,,,
Gifford Ferry,415858,5347783,11U,FPIPO1D10-39,03Year03,6/8/2015 15:08,-2147483645,4,304,58,7,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,00Pre,8/30/2001 0:00,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,00Pre,8/30/2001 0:00,1,1,179,1,1,3,0,LARO,From FMH DFTRANS 1057,,, fuel1_fuel,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,00Pre,8/30/2001 0:00,2,2,253,0,7,3,0,LARO,From FMH DFTRANS 1057,,, fuel2_fuel,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,00Pre,8/30/2001 0:00,3,3,353,0,1,0,0,LARO,From FMH DFTRANS 1057,,, fuel3_fuel,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,00Pre,8/30/2001 0:00,4,4,209,1,24,1,0,LARO,From FMH DFTRANS 1057,,, fuel4_fuel,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,02Year01,4/30/2012 13:48,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,02Year01,4/30/2012 13:48,-2147483648,1,179,1,0,2,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,02Year01,4/30/2012 13:48,-2147483647,2,253,0,5,10,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,02Year01,4/30/2012 13:48,-2147483646,3,353,0,2,1,1,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,02Year01,4/30/2012 13:48,-2147483645,4,209,1,16,6,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Post,5/25/2013 8:56,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Post,5/25/2013 8:56,-2147483648,1,179,1,3,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Post,5/25/2013 8:56,-2147483647,2,253,0,3,6,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Post,5/25/2013 8:56,-2147483646,3,353,0,2,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Post,5/25/2013 8:56,-2147483645,4,209,1,7,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Year02,5/9/2015 14:01,,,,,,,,,,,,,4,6,6,12,JRZ LGG,JRZ LGG,,,,,TRUE
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Year02,5/9/2015 14:01,-2147483648,1,179,1,0,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Year02,5/9/2015 14:01,-2147483647,2,253,0,5,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Year02,5/9/2015 14:01,-2147483646,3,353,0,1,8,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Year02,5/9/2015 14:01,-2147483645,4,209,1,2,2,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Year05,10/4/2018 10:22,,,,,,,,,,,,,4,6,6,12,jb,jb,,,,,TRUE
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Year05,10/4/2018 10:22,-2147483648,1,179,1,3,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Year05,10/4/2018 10:22,-2147483647,2,253,0,4,5,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Year05,10/4/2018 10:22,-2147483646,3,353,0,0,0,2,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417233,5384121,11,FPIPO1D10-06,07Year05,10/4/2018 10:22,-2147483645,4,209,1,5,4,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,00Pre,7/18/2001 0:00,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,00Pre,7/18/2001 0:00,1,1,4,0,2,8,1,LARO,From FMH DFTRANS 1057,,, fuel1_fuel,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,00Pre,7/18/2001 0:00,2,2,0,0,0,14,0,LARO,From FMH DFTRANS 1057,,, fuel2_fuel,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,00Pre,7/18/2001 0:00,3,3,18,1,15,9,0,LARO,From FMH DFTRANS 1057,,, fuel3_fuel,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,00Pre,7/18/2001 0:00,4,4,290,3,5,16,1,LARO,From FMH DFTRANS 1057,,, fuel4_fuel,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,04Post,10/7/2009 13:41,,,,,,,,,,,,,4,6,12,12,,,,,,,TRUE
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,04Post,10/7/2009 13:41,-2147483648,1,4,0,2,2,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,04Post,10/7/2009 13:41,-2147483647,2,360,0,0,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,04Post,10/7/2009 13:41,-2147483646,3,18,1,2,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,04Post,10/7/2009 13:41,-2147483645,4,290,3,9,2,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,04Year01,6/24/2010 13:19,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,04Year01,6/24/2010 13:19,-2147483648,1,4,0,2,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,04Year01,6/24/2010 13:19,-2147483647,2,360,0,0,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,04Year01,6/24/2010 13:19,-2147483646,3,18,1,1,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,04Year01,6/24/2010 13:19,-2147483645,4,290,3,0,2,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,07Year02,5/17/2011 13:18,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,07Year02,5/17/2011 13:18,-2147483648,1,4,0,4,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,07Year02,5/17/2011 13:18,-2147483647,2,360,0,2,0,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,07Year02,5/17/2011 13:18,-2147483646,3,18,1,5,8,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,07Year02,5/17/2011 13:18,-2147483645,4,290,3,2,8,2,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Post,5/1/2012 11:37,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Post,5/1/2012 11:37,-2147483648,1,4,0,4,1,1,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Post,5/1/2012 11:37,-2147483647,2,360,0,1,2,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Post,5/1/2012 11:37,-2147483646,3,18,1,4,3,1,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Post,5/1/2012 11:37,-2147483645,4,290,3,2,4,2,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year01,5/1/2012 13:40,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year01,5/1/2012 13:40,-2147483648,1,4,0,4,1,1,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year01,5/1/2012 13:40,-2147483647,2,360,0,1,2,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year01,5/1/2012 13:40,-2147483646,3,18,1,4,3,1,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year01,5/1/2012 13:40,-2147483645,4,290,3,2,4,2,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year02,5/25/2013 9:34,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year02,5/25/2013 9:34,-2147483648,1,4,0,2,2,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year02,5/25/2013 9:34,-2147483647,2,360,0,6,1,1,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year02,5/25/2013 9:34,-2147483646,3,18,1,7,4,1,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year02,5/25/2013 9:34,-2147483645,4,290,3,2,5,1,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year05,9/9/2016 10:54,,,,,,,,,,,,,4,6,6,12,CS MJ,CS MJ,,,,,TRUE
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year05,9/9/2016 10:54,-2147483648,1,4,0,0,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year05,9/9/2016 10:54,-2147483647,2,360,0,0,4,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year05,9/9/2016 10:54,-2147483646,3,18,1,1,2,1,LARO,,,,,,,,,,,,,,,
Kettle Falls ,417469,5384242,11,FPIPO1D10-08,12Year05,9/9/2016 10:54,-2147483645,4,290,3,0,27,2,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,00Pre,5/24/2014 15:28,,,,,,,,,,,,,4,6,6,12,JB;CE,JB;CD,,,,,TRUE
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,00Pre,5/24/2014 15:28,-2147483648,1,220,24,6,9,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,00Pre,5/24/2014 15:28,-2147483647,2,201,5,3,5,1,LARO,,,,,,,,,,,,,,,
